condition_id,category,liquidity_tier,strategy,side,entry_price,stake,fee,outcome_yes_won,pnl
0x79816eff7de53a019e8128a4236d5cd60ecea8b5c49c55362f5bee8d4720f994,earnings,5-15K,S1,NO,0.885,50.0,1.0,1,-51.0
0x1e88a10aa1aaeef9a5dc70cd7f1d04c9d385341ad5220885a882f53f919423dc,earnings,5-15K,S1,NO,0.92,50.0,1.0,1,-51.0
0x16319c2cb245207804b4481ffe84a3837676b3da0289f411f6811da00a1bc600,earnings,5-15K,S1,NO,0.895,50.0,1.0,1,-51.0
0xa20cdd3bd8f1f51c4adafadd3882bb0bc143e684942e0b6199208cb0dce8a8d9,earnings,5-15K,S1,NO,0.88,50.0,1.0,1,-51.0
0x8996d8d6944bf8b68056ddda88585ec3ba230318a07663b451a4fb476eed9cfc,earnings,5-15K,S1,NO,0.945,50.0,1.0,1,-51.0
0xf83337525e09673acd4babdccbcae8dcc8e6b5db8d92886491dd21049ff1c169,earnings,5-15K,S1,NO,0.93,50.0,1.0,1,-51.0
0xf024e728c043c2acb9c5e2640e34aa4aa188a74da767a85e202d20468cd67dc0,earnings,5-15K,S1,NO,0.865,50.0,1.0,1,-51.0
0x0ad6aa4e0be83ac0885c95cad5d55be31cdb8e80e2946202e17b3c8f7c4e9b98,earnings,5-15K,S1,NO,0.94,50.0,1.0,1,-51.0
0xebc715f2dd39e126674375f7fe28004d70e4ed166a648988bdd3e9a5f8dae054,earnings,5-15K,S1,NO,0.895,50.0,1.0,1,-51.0
0x85988e902516aa98141dd505a1196499eed6861b14446e36068d3f1acc445b7e,earnings,5-15K,S1,NO,0.875,50.0,1.0,1,-51.0
0xa609275ff11d44a796888759b03dcb6bbc6cedf7adf57f97d17510d2aba252ad,earnings,5-15K,S1,NO,0.885,50.0,1.0,1,-51.0
0x1615eee22bbef1e025233f7b3b755da43f1a3d362df79b6971d893c5b2869716,earnings,5-15K,S1,NO,0.945,50.0,1.0,1,-51.0
0xb8f209cafe90f216c4817b1ca8768b1d2fb21001883441673f999b2650942a29,earnings,5-15K,S1,NO,0.905,50.0,1.0,0,475.3157894736844
0xd3ed1da669c995ea953690cd148dd8e5df5b9428da17176504c6cef246607314,earnings,5-15K,S1,NO,0.92,50.0,1.0,1,-51.0
0x8568563368bd614e55d979add2245a284e7d3e8ea4f280af29beed8be4c7cb95,earnings,5-15K,S1,NO,0.87,50.0,1.0,1,-51.0
0x7d0fb10621c751e1cd7607fd3054f48a46b87ee482431bc5c659848256ec2130,earnings,5-15K,S1,NO,0.91,50.0,1.0,1,-51.0
0x7cc5c58cc79518cf62598914455e86120aabe5b81bd5defda71266f8386afc7f,earnings,5-15K,S1,NO,0.865,50.0,1.0,1,-51.0
0x2fcabb691c96ca59f21da5cc3e891bb7de7a885f9391372258a8a87f54b481c9,earnings,5-15K,S1,NO,0.855,50.0,1.0,1,-51.0
0x1735b95b08192800f7262274dc50b8b5e8de2f35b21997e7c335728d4151384c,earnings,5-15K,S1,NO,0.895,50.0,1.0,1,-51.0
0x59f351e056a0cc1ddda8c9b40688344b4b889488f234ae008dab185b435ad395,earnings,5-15K,S1,NO,0.86,50.0,1.0,1,-51.0
0x9d1137dbdef87b6dd6697b1cd366b246f21c6948394d83f376698ec85e93d8d9,earnings,5-15K,S1,NO,0.855,50.0,1.0,1,-51.0
0xa8fd24f97556a99b77e39eae8ee5f8bc291aace29809366bbdf6f2cbc75f23ba,earnings,5-15K,S1,NO,0.89,50.0,1.0,1,-51.0
0xf631156902398cbab0c521c6db6d7238771dcf7746ccc8fff26e99122111cb34,earnings,5-15K,S1,NO,0.865,50.0,1.0,1,-51.0
0x4515f314ba01684f46b90b347fa62ecfacb93c1694a503c4b5769b4b3746d55f,earnings,5-15K,S1,NO,0.865,50.0,1.0,1,-51.0
0x05e41c8fb81af63d4c165bc0c23d93c574694de71216f0ffadc79428cbeab1bb,earnings,5-15K,S1,NO,0.88,50.0,1.0,1,-51.0
0x3726731a3d0689f6d73035ab5ceb2c3b3bae35f089a4863bf4739e919667181c,earnings,5-15K,S1,NO,0.855,50.0,1.0,1,-51.0
0x4d0f256bccd786f1d07492c4c90a836982b0dc11c2193e6145f49fc70c086696,earnings,5-15K,S1,NO,0.89,50.0,1.0,1,-51.0
0xc90591bcefff8d3a37002b4dcd1ddac751e2075a4a0874d7692ecc5bd6b59082,earnings,5-15K,S1,NO,0.865,50.0,1.0,1,-51.0
0x403061a4ef4ce00912ad4822552fc2e996c6d5721065020b6517f4d377601f8a,earnings,5-15K,S1,NO,0.91,50.0,1.0,1,-51.0
0xc764f65948c6b8cc60b05968bfa3ecdbd90d8aab871aad731e13cfae8ab630df,earnings,5-15K,S1,NO,0.855,50.0,1.0,1,-51.0
0x9167aa7e1a5cfe8fbfedee443503039b7fa926cc3549f3a66c1d4d09b5ced893,earnings,5-15K,S1,NO,0.89,50.0,1.0,1,-51.0
0xfb10a9fb7e5ad5379e915fc25cc9092f612871d1a8d7611f80bde3f8a7b78383,earnings,5-15K,S1,NO,0.855,50.0,1.0,1,-51.0
0xc699d899015aa42b75decc2a93737017bc0ffba0628d5bec4a4ae991d0f94e35,earnings,5-15K,S1,NO,0.87,50.0,1.0,1,-51.0
0x0fb677f9155baa4309130a70c05f64353ef96e833020b9ab978a3bcc8ff75f7b,earnings,5-15K,S1,NO,0.89,50.0,1.0,1,-51.0
0xebb4e5764a2ccb47c9cef80f74e4aacf464f663987ad89522ccc13b89d433448,earnings,5-15K,S1,NO,0.915,50.0,1.0,1,-51.0
0x91a9c860963f2abfb7bbef38737c9afb9bb921f0222947dd83ecb00dc2614976,earnings,5-15K,S1,NO,0.91,50.0,1.0,1,-51.0
0x92cf1f0046f660297ac62942e517f4f66ff6c4bf11d51855c54558bac3b9e887,earnings,5-15K,S1,NO,0.91,50.0,1.0,1,-51.0
0xcdbba00ef159f3405e1ae4986f8dc5a3b3b168db6f6a99718446552a323d03ec,earnings,5-15K,S1,NO,0.875,50.0,1.0,1,-51.0
0x7843afe735d99ce1125c1cc6d78051fa11a313799b9ae307488896ea5bfb54c7,earnings,5-15K,S1,NO,0.885,50.0,1.0,1,-51.0
0xcb4f0c28834522c4d5b3e98df6bd8a9e299a93be521afcc0251e375c4837d680,earnings,5-15K,S1,NO,0.885,50.0,1.0,1,-51.0
0x2ec40cdf2cbaa60b41b5991c6ccede05656db85ad6271e341e80eca0cc240bb6,earnings,5-15K,S1,NO,0.88,50.0,1.0,1,-51.0
0x0d4ca709025f50de4d461e8f01e7cebcb818b06659421922c2b40e8401eaa9b1,earnings,5-15K,S1,NO,0.905,50.0,1.0,0,475.3157894736844
0x21421d6ad73ce68962a0d7f8299137375a67dcfcf80ce05008a037f54e171e1c,earnings,5-15K,S1,NO,0.93,50.0,1.0,1,-51.0
0xc8c1f2e3d13f55774cf0745aa96341d01e9ec4815ac3224a91710e36f66e7b5c,earnings,5-15K,S1,NO,0.9045,50.0,1.0,1,-51.0
0xfb4af91980720e221017cc4e1a6dca77e36ceb58a53226f34d97b4837a7694a1,earnings,5-15K,S1,NO,0.91,50.0,1.0,1,-51.0
0x01712033768f53116ecfad4e4234902bac1c72a4285aa6c034b844f986fabf5d,earnings,5-15K,S1,NO,0.93,50.0,1.0,0,663.2857142857148
0x214f240fa0b2e5223559b39460d198391902e0d1af4bca1ef45e33eb46ba3fd9,earnings,5-15K,S1,NO,0.9045,50.0,1.0,1,-51.0
0xa5f974d87f1a205bd5a18676a9af927a2ce1f3669617ae124b9f808941f9a01a,earnings,5-15K,S1,NO,0.92,50.0,1.0,1,-51.0
0x60823da163c9c1dc377c0090b7e21546854f55f52549c29faf0ea432d7dbbb33,earnings,5-15K,S1,NO,0.895,50.0,1.0,1,-51.0
0x72f04aef19f3beb045f1579b76c0b1e795eed4f2c1ef1bcceb046d51254276d0,earnings,5-15K,S1,NO,0.9415,50.0,1.0,1,-51.0
0xf9c3693574cb52bd6396f0dfc76016856200ee654bb7a076511c20ccb1d42742,earnings,5-15K,S1,NO,0.915,50.0,1.0,1,-51.0
0x2469a0e176ac6090f21f1b7f2ac98e766733d0921a32b2c4b321c6571b0ee4cf,earnings,5-15K,S1,NO,0.93,50.0,1.0,1,-51.0
0xa2d9964735dff551f7657f8bfaa30697f16c8a43894c4250ebae1b8f3426a6ef,earnings,5-15K,S1,NO,0.935,50.0,1.0,1,-51.0
0x33147caa22f1203528adc083258848c6c3ce99a7e93d702d34a648651f8f9980,earnings,5-15K,S1,NO,0.93,50.0,1.0,0,663.2857142857148
0xe9f91cd30b1e6b5f046d0676726acb497db71bff3cf8223fb46707fdfa755af8,earnings,5-15K,S1,NO,0.87,50.0,1.0,1,-51.0
0x69e66a9d8bdeefc56ba399fc07e9eac02fcb71847ed13d6cc8ecde789f2d6143,earnings,5-15K,S1,NO,0.95,50.0,1.0,1,-51.0
0x289c19974c3b3d5ff8e6bf03549f4c5018c1329e54ca000be463d553dda38b98,earnings,5-15K,S1,YES,0.0635,50.0,1.0,0,-51.0
0x7d2af763731d4806bb7324c1fc145101c67ee807fc5b5138b6cef5731d532000,earnings,5-15K,S1,NO,0.935,50.0,1.0,1,-51.0
0xb5503451f7748ffa38655bf17e3df0dbb72b48e27011480738b5f7f5dae6068c,earnings,5-15K,S1,NO,0.9465,50.0,1.0,1,-51.0
0x09721c774f246df4bf2a41b72efff1e99d8ae7c509dd4cdf6de22bb8b445fba6,earnings,5-15K,S1,NO,0.9345,50.0,1.0,1,-51.0
0x77e3fb69899f66c7284b18cbb2a8e5aef084a145886cfdf76fd3a05665ccb5ed,earnings,5-15K,S1,NO,0.9235,50.0,1.0,1,-51.0
0x0f84778f8e5251b4d1b96583923fcc501afd7d7f21a63da633ddf9ff8373a461,earnings,5-15K,S2,NO,0.9955,50.0,1.0,1,-51.0
0x7944a0bd55b7c3acf9fc3da78ebe6a53881c576bf7a72074d868181403a00a7b,earnings,5-15K,S2,YES,0.705,50.0,1.0,1,19.921985815602838
0xfdf3a1ae0c405d6c515647b30080dd20936b44cdc9848fbec75e933e30b3bd27,earnings,5-15K,S2,YES,0.695,50.0,1.0,0,-51.0
0xd165dd3fbe08b8c4246141895779cb2003e9cdbea4534ee8a5ef0873852ba5ec,earnings,5-15K,S2,YES,0.505,50.0,1.0,0,-51.0
0x01955b0dae956491f1cdf6829ae438d39d768f6a55698f0084b37cc2a7f84c1a,earnings,5-15K,S2,YES,0.355,50.0,1.0,0,-51.0
0xecfa8e8a51a7961761be09355bacc9aa3210bf80236da3a3e79bc06e9c794462,earnings,5-15K,S2,NO,0.9,50.0,1.0,1,-51.0
0xee42d7233531b4f1498ac62c557b9ea83e7d4c1c6bfbcee6c08c040d6b154f4f,earnings,5-15K,S2,YES,0.245,50.0,1.0,1,153.08163265306123
0xf65865cf70adde28879bd3692be67f89db8053fd57f1285192d55da2d8ed13b0,earnings,5-15K,S2,NO,0.835,50.0,1.0,0,252.03030303030295
0x9094e56a0f9730656d72ea0884d507ff691c898fd10cea1f8e83273b94b4f386,earnings,5-15K,S2,NO,0.86,50.0,1.0,1,-51.0
0xb922ab1a9b47dbd6d6349e43462e03f33f44c38f0039f5e41c82b364903e39cf,earnings,5-15K,S2,NO,0.34,50.0,1.0,1,-51.0
0x77966830304d64c82eb3404815a62129d5ccae6ef311677f4ba5feb40e7793ac,earnings,5-15K,S2,NO,0.78,50.0,1.0,1,-51.0
0x869b0832cdad10bc72b315f53343d0336ebea3298d20b1f2411ec2780f1f1dbd,earnings,5-15K,S2,NO,0.835,50.0,1.0,1,-51.0
0x3558b515ba6483368607cddec743b85f55d47234b18d0ed16ec632ee289d3fac,earnings,5-15K,S2,NO,0.785,50.0,1.0,1,-51.0
0xa1d692f441135e3098a20c81fb9f4830df37ccfbd1a9f6ff37a84f7559a59bd4,earnings,5-15K,S2,NO,0.81,50.0,1.0,1,-51.0
0x3feaa00b195d8d77c9e54e5feb64ae90d68d36dded2da07e30ed5a72e2bbf51f,earnings,5-15K,S2,NO,0.69,50.0,1.0,0,110.29032258064512
0x6421d99701ffeae2f07c4e7bb1f72cab75f647e5cf9112155f38b2fa9277069d,earnings,5-15K,S2,YES,0.42,50.0,1.0,0,-51.0
0x6a5dbdcf83804cdc2ecbf14cb4ffcfa9c6b1a28607c373b9e3bb83546176a279,earnings,5-15K,S2,NO,0.395,50.0,1.0,0,31.64462809917356
0x6f55065d9f82950cd293272cf776e815ecbeb25d1ccd46e48b25eb80f433b306,earnings,5-15K,S2,NO,0.815,50.0,1.0,1,-51.0
0xd386542c6e77e555851e1461f08f9db8565cf168fa4907bc90c95e74873932a7,earnings,5-15K,S2,YES,0.465,50.0,1.0,0,-51.0
0x8c1f9cd8939474ed6c2c983e31020da1b5bf5fbdfeb56a50de938c230ad53ea9,earnings,5-15K,S2,YES,0.15,50.0,1.0,0,-51.0
0x688da28c436f9f49ee08df3afbe1d0de138de7a828478cf50eb9cc013766bdb3,earnings,5-15K,S2,YES,0.645,50.0,1.0,1,26.519379844961236
0x08687859dade05f7029aadfbc704d41e299b6286d7b9e9f8e5a43fb47615f0a1,earnings,5-15K,S2,YES,0.525,50.0,1.0,0,-51.0
0x3726731a3d0689f6d73035ab5ceb2c3b3bae35f089a4863bf4739e919667181c,earnings,5-15K,S2,NO,0.855,50.0,1.0,1,-51.0
0x98f047e8dbd64ab7ec2b55570ca05ef74379bd99c2518e0f161bafa8385384e3,earnings,5-15K,S2,NO,0.735,50.0,1.0,0,137.67924528301887
0x8d7d46f40cd6aa4830f5fc415a8eca9d9df40b506f2b784cf5eb5de762d5c10a,earnings,5-15K,S2,NO,0.785,50.0,1.0,1,-51.0
0x659227aad68ef74aea26975f864d153f908b66a7b50c6eb56f8bb660558bbc32,earnings,5-15K,S2,NO,0.77,50.0,1.0,0,166.3913043478261
0x655d8a8ce7713d12c776f00b625e07cb747b979661b19a536ceb4af41ed9a6ad,earnings,5-15K,S2,YES,0.74,50.0,1.0,1,16.567567567567565
0xc699d899015aa42b75decc2a93737017bc0ffba0628d5bec4a4ae991d0f94e35,earnings,5-15K,S2,NO,0.87,50.0,1.0,1,-51.0
0x42805e0a43125b1d66004e1032db2e461218d83619c6090d2c631319f014bc4e,earnings,5-15K,S2,YES,0.7,50.0,1.0,1,20.42857142857143
0x941ecb1562777b01b3964735462cd59db9220ac95625e5404b8c75ada7a0aa33,earnings,5-15K,S2,YES,0.76,50.0,1.0,1,14.78947368421052
0xcf5eed900375db73fd3f389260038db1cb87321b5212dac06320ecbfe6cfe3d0,earnings,5-15K,S2,YES,0.335,50.0,1.0,0,-51.0
0xc78d33680f069737cb1b10c6b6b3e84cc4dc501c4b094ab4d566beeaf3ea8685,earnings,5-15K,S2,NO,0.715,50.0,1.0,1,-51.0
0x8df67128e0f9188b2f6604dada0a377a05996ef3f3a2bcbf5e0470ec15e47014,earnings,5-15K,S2,YES,0.285,50.0,1.0,0,-51.0
0xcb4f0c28834522c4d5b3e98df6bd8a9e299a93be521afcc0251e375c4837d680,earnings,5-15K,S2,NO,0.885,50.0,1.0,1,-51.0
0x6e54cae7bef130be09698496b15501179ef0025a744eec9df708d04e26b80b94,earnings,5-15K,S2,NO,0.66,50.0,1.0,0,96.05882352941177
0x0d4ca709025f50de4d461e8f01e7cebcb818b06659421922c2b40e8401eaa9b1,earnings,5-15K,S2,NO,0.905,50.0,1.0,0,475.3157894736844
0xc8c1f2e3d13f55774cf0745aa96341d01e9ec4815ac3224a91710e36f66e7b5c,earnings,5-15K,S2,NO,0.9045,50.0,1.0,1,-51.0
0xebb9a98e06abca49f05f4d77f5b9ef8f0adba7b051be789409caa8d6d0cb8ea1,earnings,5-15K,S2,YES,0.335,50.0,1.0,0,-51.0
0xfb4af91980720e221017cc4e1a6dca77e36ceb58a53226f34d97b4837a7694a1,earnings,5-15K,S2,NO,0.91,50.0,1.0,1,-51.0
0xc0a568643af8ef72532e0562c199a335e997df697f9ae64b3474747dea5e9942,earnings,5-15K,S2,YES,0.295,50.0,1.0,0,-51.0
0x4090952496871e17fc6a3602cee1ebf8c9ff3b5afd7d63e2538ef896e750aca7,earnings,5-15K,S2,YES,0.255,50.0,1.0,1,145.078431372549
0x33147caa22f1203528adc083258848c6c3ce99a7e93d702d34a648651f8f9980,earnings,5-15K,S2,NO,0.93,50.0,1.0,0,663.2857142857148
0x289c19974c3b3d5ff8e6bf03549f4c5018c1329e54ca000be463d553dda38b98,earnings,5-15K,S2,YES,0.0635,50.0,1.0,0,-51.0
0x7d2af763731d4806bb7324c1fc145101c67ee807fc5b5138b6cef5731d532000,earnings,5-15K,S2,NO,0.935,50.0,1.0,1,-51.0
0xe93a06dbe65c443e9da13a60b58d2251fcdb62a56d6a84db4bd8d2265f8a31df,earnings,5-15K,S2,YES,0.355,50.0,1.0,1,89.84507042253523
0xb5503451f7748ffa38655bf17e3df0dbb72b48e27011480738b5f7f5dae6068c,earnings,5-15K,S2,NO,0.9465,50.0,1.0,1,-51.0
0x1d3dfd3ff61891cb3e0bf490e0c4156966c84ecff10a1cc375a25cc4475ce33d,earnings,5-15K,S3,NO,0.74,50.0,1.0,1,-51.0
0xb4fc7085019ffdf2c9c0c70581d16340c4e99b85d091dfbec32340c81785eb62,earnings,5-15K,S3,NO,0.825,50.0,1.0,1,-51.0
0x46396867efc69c36b9ece504df9b8f9716658e30a0890920ed355b1ca681d9c0,earnings,5-15K,S3,NO,0.745,50.0,1.0,1,-51.0
0x34b757c5f3db545a90059fe79b03ba79488b72acf7c2df7ad267a2424baf9c68,earnings,5-15K,S3,NO,0.85,50.0,1.0,1,-51.0
0x06fbb392e84a4fd0e669a69569e74de8b203b7452939100bcc8cedd07b16601c,earnings,5-15K,S3,NO,0.865,50.0,1.0,1,-51.0
0x51b35684d2937730df80e0e55c13451c85bfecbd58dcb509720b71d24001c6db,earnings,5-15K,S3,NO,0.885,50.0,1.0,1,-51.0
0x2b16c241a1296ca1a6aee7f86407aea2f87ff18c6ddf0a1f978312eb3fb86c98,earnings,5-15K,S3,NO,0.665,50.0,1.0,0,98.25373134328359
0xedfed5786411127b0e0537514fd3b5f82f670b4e0a25555732bc4760cfc02538,earnings,5-15K,S3,NO,0.815,50.0,1.0,1,-51.0
0x26c0dbef4fec7aa73032355a33133ee97a1a4c3cc3fed61acffe51d9e15de1ad,earnings,5-15K,S3,NO,0.805,50.0,1.0,1,-51.0
0xfdf3a1ae0c405d6c515647b30080dd20936b44cdc9848fbec75e933e30b3bd27,earnings,5-15K,S3,NO,0.695,50.0,1.0,0,112.93442622950818
0xf009d7b286c70198500f37d96db0c43aa5a5ed264264f35890a57aebdd79c332,earnings,5-15K,S3,NO,0.695,50.0,1.0,1,-51.0
0xf264cacf5ddbd6a541463e574939da8657913e27b78fc6a3e9d5bd33346adcc5,earnings,5-15K,S3,NO,0.79,50.0,1.0,1,-51.0
0xfdc4e7426ea66db764b114c47148d1dbd7dbfdfeaafb555c7dcedbd2eb8010b4,earnings,5-15K,S3,NO,0.745,50.0,1.0,1,-51.0
0x93791240499402bc591d2ee8461a9d3b74decf79a85937bf4c8b6337e7a10158,earnings,5-15K,S3,NO,0.565,50.0,1.0,1,-51.0
0x2d808f639bc283667e027a3f6f41a6c5d694841ab380922458d6a26b13c9c467,earnings,5-15K,S3,NO,0.91,50.0,1.0,1,-51.0
0xa299cf46721157bc15014476ee7098960decdbe6a1b83be6da47bb902bd0b470,earnings,5-15K,S3,YES,0.4,50.0,1.0,1,74.0
0x7157b77baab9207cdfd67c1eab3fc67d4918a54c5fd94adb304d016e83752173,earnings,5-15K,S3,NO,0.875,50.0,1.0,1,-51.0
0x71573c097b3b0be64ff26c940174f4795e1a5467315d8d3645ddb37f2d8830ce,earnings,5-15K,S3,NO,0.88,50.0,1.0,1,-51.0
0x7a677d53c7b8fb14305f21faf9735b912e47655a15abc9db99f58db929103bbd,earnings,5-15K,S3,NO,0.915,50.0,1.0,1,-51.0
0x1e88a10aa1aaeef9a5dc70cd7f1d04c9d385341ad5220885a882f53f919423dc,earnings,5-15K,S3,NO,0.92,50.0,1.0,1,-51.0
0x16319c2cb245207804b4481ffe84a3837676b3da0289f411f6811da00a1bc600,earnings,5-15K,S3,NO,0.895,50.0,1.0,1,-51.0
0xa20cdd3bd8f1f51c4adafadd3882bb0bc143e684942e0b6199208cb0dce8a8d9,earnings,5-15K,S3,NO,0.88,50.0,1.0,1,-51.0
0x8996d8d6944bf8b68056ddda88585ec3ba230318a07663b451a4fb476eed9cfc,earnings,5-15K,S3,NO,0.945,50.0,1.0,1,-51.0
0xf83337525e09673acd4babdccbcae8dcc8e6b5db8d92886491dd21049ff1c169,earnings,5-15K,S3,NO,0.93,50.0,1.0,1,-51.0
0x913ae1bf13cafc0332cbb4385bcdda27f4097a546406b937b9ede670c85f5a9f,earnings,5-15K,S3,NO,0.74,50.0,1.0,1,-51.0
0xf024e728c043c2acb9c5e2640e34aa4aa188a74da767a85e202d20468cd67dc0,earnings,5-15K,S3,NO,0.865,50.0,1.0,1,-51.0
0x9c36c341e446ee96ad541ff4ddc9486dc1556948e40f7041be75e61814d20a28,earnings,5-15K,S3,NO,0.745,50.0,1.0,1,-51.0
0x0ad6aa4e0be83ac0885c95cad5d55be31cdb8e80e2946202e17b3c8f7c4e9b98,earnings,5-15K,S3,NO,0.94,50.0,1.0,1,-51.0
0x4704dd8921a4baa8c84f7ba3117584f601d96f6c3d25945f309fb3a266f43f8a,earnings,5-15K,S3,NO,0.84,50.0,1.0,1,-51.0
0x250f38ab5ba9aad558c722208478066e573a784ab31394c0c3db335b6a6b3c46,earnings,5-15K,S3,YES,0.38,50.0,1.0,0,-51.0
0x1615eee22bbef1e025233f7b3b755da43f1a3d362df79b6971d893c5b2869716,earnings,5-15K,S3,NO,0.945,50.0,1.0,1,-51.0
0xd3ed1da669c995ea953690cd148dd8e5df5b9428da17176504c6cef246607314,earnings,5-15K,S3,NO,0.92,50.0,1.0,1,-51.0
0x8568563368bd614e55d979add2245a284e7d3e8ea4f280af29beed8be4c7cb95,earnings,5-15K,S3,NO,0.87,50.0,1.0,1,-51.0
0x7d0fb10621c751e1cd7607fd3054f48a46b87ee482431bc5c659848256ec2130,earnings,5-15K,S3,NO,0.91,50.0,1.0,1,-51.0
0xcc0691f4d4a3eda0c0d9306e41d52e5c3f09e3fdc752f19791937ad2a3ffe89b,earnings,5-15K,S3,NO,0.575,50.0,1.0,1,-51.0
0x1f5c8acbf361f92bba1529aa3d314446985a8dc8698ef2940c4322bdef9f68ac,earnings,5-15K,S3,NO,0.68,50.0,1.0,0,105.25000000000003
0xc98c3127f8bf77e6e54244693e13ea4299b886ba70ef180d7a720f0cbdfc5a2f,earnings,5-15K,S3,NO,0.73,50.0,1.0,0,134.18518518518516
0x7cc5c58cc79518cf62598914455e86120aabe5b81bd5defda71266f8386afc7f,earnings,5-15K,S3,NO,0.865,50.0,1.0,1,-51.0
0x2fcabb691c96ca59f21da5cc3e891bb7de7a885f9391372258a8a87f54b481c9,earnings,5-15K,S3,NO,0.855,50.0,1.0,1,-51.0
0x561fbcac1b906bfc402452d6b78e1e96b9fd22b1ea300b39bf53bf6a07baba13,earnings,5-15K,S3,NO,0.8,50.0,1.0,0,199.00000000000006
0x9437055959ce88282f5c8e946b0c99e71c70d1acd2b1416ccc4263b4438f9af7,earnings,5-15K,S3,NO,0.82,50.0,1.0,1,-51.0
0x59f351e056a0cc1ddda8c9b40688344b4b889488f234ae008dab185b435ad395,earnings,5-15K,S3,NO,0.86,50.0,1.0,1,-51.0
0x635e83eacc27eaaa4431a5d7232bb0f1e46be2e3362b0f39a0cd39721e622f3d,earnings,5-15K,S3,NO,0.655,50.0,1.0,1,-51.0
0x4d17e3841ff9fa0626f39d9658a57356f914abfe476e5b4faa9a48051925dde1,earnings,5-15K,S3,NO,0.665,50.0,1.0,1,-51.0
0x9d1137dbdef87b6dd6697b1cd366b246f21c6948394d83f376698ec85e93d8d9,earnings,5-15K,S3,NO,0.855,50.0,1.0,1,-51.0
0x0dd0550322357a47468b0ee9402a0bb9b47e50e700cdb6a23e485d02bd725f91,earnings,5-15K,S3,NO,0.6,50.0,1.0,0,74.0
0xfdedadc7ba6dacad2d4ba2fcd4fd585995b1b74bcfc64a1e1d22d68dcf0d789f,earnings,5-15K,S3,NO,0.83,50.0,1.0,1,-51.0
0x48b84dbcb663729bad138d8bf9f16dd26fc7c2d508e3f3097dd67c911f9db9dc,earnings,5-15K,S3,NO,0.845,50.0,1.0,1,-51.0
0x20dbf77e3a6641e9df9f591f4c62816a171424415184ab4a76972708a3a5a3e9,earnings,5-15K,S3,NO,0.825,50.0,1.0,1,-51.0
0xf8ddcf99974af0b8bd2fc0a2defb60ed2105e82f183b897379f1431a58b65e28,earnings,5-15K,S3,NO,0.765,50.0,1.0,1,-51.0
0x6a5dbdcf83804cdc2ecbf14cb4ffcfa9c6b1a28607c373b9e3bb83546176a279,earnings,5-15K,S3,YES,0.395,50.0,1.0,0,-51.0
0xbdbe413591a2e4c725cd9bb310bc3d9c948e23591b3b03e5eb9efc482e4f1d34,earnings,5-15K,S3,NO,0.695,50.0,1.0,0,112.93442622950818
0x7082edf8efdceff4c004319f03fc573e203e6ecf54a3bf396c68ecf807876c65,earnings,5-15K,S3,NO,0.64,50.0,1.0,0,87.88888888888889
0x22dd76a42b2bf220c6e175637027215a2362531eecfb71c2e095fec68cfceeb5,earnings,5-15K,S3,NO,0.84,50.0,1.0,1,-51.0
0x6f55065d9f82950cd293272cf776e815ecbeb25d1ccd46e48b25eb80f433b306,earnings,5-15K,S3,NO,0.815,50.0,1.0,1,-51.0
0x5aa2773e6fdc50609e285e07cf005e76fa9dc965849838fc16db1b3b974a7a8b,earnings,5-15K,S3,NO,0.775,50.0,1.0,1,-51.0
0xf631156902398cbab0c521c6db6d7238771dcf7746ccc8fff26e99122111cb34,earnings,5-15K,S3,NO,0.865,50.0,1.0,1,-51.0
0x05e41c8fb81af63d4c165bc0c23d93c574694de71216f0ffadc79428cbeab1bb,earnings,5-15K,S3,NO,0.88,50.0,1.0,1,-51.0
0x348410b5dd28a7743ec0219a713a0e38392e088273a9aded08783ccca6400e56,earnings,5-15K,S3,NO,0.645,50.0,1.0,0,89.84507042253523
0x98f047e8dbd64ab7ec2b55570ca05ef74379bd99c2518e0f161bafa8385384e3,earnings,5-15K,S3,NO,0.735,50.0,1.0,0,137.67924528301887
0xc90591bcefff8d3a37002b4dcd1ddac751e2075a4a0874d7692ecc5bd6b59082,earnings,5-15K,S3,NO,0.865,50.0,1.0,1,-51.0
0xc764f65948c6b8cc60b05968bfa3ecdbd90d8aab871aad731e13cfae8ab630df,earnings,5-15K,S3,NO,0.855,50.0,1.0,1,-51.0
0x2283b23da5df673df981804e61e0f56d393976671f23608af4f12604008fb773,earnings,5-15K,S3,NO,0.67,50.0,1.0,1,-51.0
0x77f64d937ba842861dc6a9dbaaafc8c85dfda68fc01f1c76d3160b4caaf6fa67,earnings,5-15K,S3,YES,0.215,50.0,1.0,0,-51.0
0x11d1a2071e422864eca23cd5284748ac309037fba7d3f4cdf7a1d1e6970b37d0,earnings,5-15K,S3,NO,0.63,50.0,1.0,0,84.13513513513513
0xd0e65ec7ec82c771eaadc1df1ebe8c2a0a8161e351937df73e76a0e42dd796ac,earnings,5-15K,S3,NO,0.74,50.0,1.0,1,-51.0
0x1c2f6d6e78e94fc4667e4d79605c670f51565864ac081494511b79cd7a3caa44,earnings,5-15K,S3,NO,0.71,50.0,1.0,0,121.41379310344826
0xc78d33680f069737cb1b10c6b6b3e84cc4dc501c4b094ab4d566beeaf3ea8685,earnings,5-15K,S3,NO,0.715,50.0,1.0,1,-51.0
0x8df67128e0f9188b2f6604dada0a377a05996ef3f3a2bcbf5e0470ec15e47014,earnings,5-15K,S3,YES,0.285,50.0,1.0,0,-51.0
